idx,dative,givenness_template,hypothesis_id,hypothesis_item,code_id,code_score,length_score,haap_score,score,best_lr,best_wd,best_epoch,template_id,item,template_type,template,combo,stimulus,agent,theme,recipient,theme_pronominality,theme_animacy,theme_definiteness,recipient_pronominality,recipient_animacy,recipient_definiteness,length_diff,theme_givenness,recipient_givenness
9609,DO,2,871,5,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,14,2,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Look it's William and the candies !
<s> William [verb] them the book with a rabbit in it .",William,the book with a rabbit in it,them-i,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9609,DO,3,871,5,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,26,3,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Here's William with the candies !
<s> William [verb] them the book with a rabbit in it .",William,the book with a rabbit in it,them-i,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9611,DO,1,871,6,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,9,1,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Do you see Sarah and the socks ?
<s> Sarah [verb] them the ball that looks like an egg .",Sarah,the ball that looks like an egg,them-i,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9611,DO,2,871,6,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,70,2,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Look it's Sarah and the photographs !
<s> Sarah [verb] them the ball that looks like an egg .",Sarah,the ball that looks like an egg,them-i,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9611,DO,3,871,6,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,45,3,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Here's Sarah with the photographs !
<s> Sarah [verb] them the ball that looks like an egg .",Sarah,the ball that looks like an egg,them-i,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9613,DO,1,871,7,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,32,1,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Do you see Jenny and the paper ?
<s> Jenny [verb] it the ball with a star on it .",Jenny,the ball with a star on it,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9613,DO,2,871,7,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,70,2,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Look it's Jenny and the coffee !
<s> Jenny [verb] it the ball with a star on it .",Jenny,the ball with a star on it,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9613,DO,3,871,7,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,67,3,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Here's Jenny with the picture !
<s> Jenny [verb] it the ball with a star on it .",Jenny,the ball with a star on it,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9615,DO,1,871,8,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,9,1,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Do you see Alex and the apple ?
<s> Alex [verb] it the ball that looks like an egg .",Alex,the ball that looks like an egg,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9615,DO,2,871,8,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,8,2,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Look it's Alex and the coffee !
<s> Alex [verb] it the ball that looks like an egg .",Alex,the ball that looks like an egg,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9615,DO,3,871,8,15,6,2.791759469228055,8.791759469228055,8.791759469228055,0.05,0,9,3,871,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_6,"Here's Alex with the paper !
<s> Alex [verb] it the ball that looks like an egg .",Alex,the ball that looks like an egg,it,noun,inanimate,definite,pronoun,inanimate,definite,6,new,given
9617,DO,1,872,1,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,34,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Laura and the picture ?
<s> Laura [verb] it the cup with orange juice .",Laura,the cup with orange juice,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9617,DO,2,872,1,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,67,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Laura and the paper !
<s> Laura [verb] it the cup with orange juice .",Laura,the cup with orange juice,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9617,DO,3,872,1,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,29,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Laura with the paper !
<s> Laura [verb] it the cup with orange juice .",Laura,the cup with orange juice,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9619,DO,1,872,2,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,11,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Judy and the coffee ?
<s> Judy [verb] it the cookie with pink frosting .",Judy,the cookie with pink frosting,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9619,DO,2,872,2,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,70,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Judy and the milk !
<s> Judy [verb] it the cookie with pink frosting .",Judy,the cookie with pink frosting,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9619,DO,3,872,2,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,18,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Judy with the apple !
<s> Judy [verb] it the cookie with pink frosting .",Judy,the cookie with pink frosting,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9621,DO,1,872,3,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,14,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Jenny and the paper ?
<s> Jenny [verb] it the cup with no lid .",Jenny,the cup with no lid,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9621,DO,2,872,3,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,10,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Jenny and the coffee !
<s> Jenny [verb] it the cup with no lid .",Jenny,the cup with no lid,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9621,DO,3,872,3,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,21,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Jenny with the milk !
<s> Jenny [verb] it the cup with no lid .",Jenny,the cup with no lid,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9623,DO,1,872,4,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,33,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Michael and the crayons ?
<s> Michael [verb] them the book with those circles .",Michael,the book with those circles,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9623,DO,2,872,4,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,70,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Michael and the photographs !
<s> Michael [verb] them the book with those circles .",Michael,the book with those circles,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9623,DO,3,872,4,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,27,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Michael with the pictures !
<s> Michael [verb] them the book with those circles .",Michael,the book with those circles,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9625,DO,1,872,5,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,31,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Alex and the milk ?
<s> Alex [verb] it the book with those circles .",Alex,the book with those circles,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9625,DO,2,872,5,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,12,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Alex and the picture !
<s> Alex [verb] it the book with those circles .",Alex,the book with those circles,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9625,DO,3,872,5,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,27,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Alex with the milk !
<s> Alex [verb] it the book with those circles .",Alex,the book with those circles,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9627,DO,1,872,6,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,12,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Sarah and the photographs ?
<s> Sarah [verb] them the cup with no lid .",Sarah,the cup with no lid,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9627,DO,2,872,6,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,18,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Sarah and the socks !
<s> Sarah [verb] them the cup with no lid .",Sarah,the cup with no lid,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9627,DO,3,872,6,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,10,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Sarah with the photographs !
<s> Sarah [verb] them the cup with no lid .",Sarah,the cup with no lid,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9629,DO,1,872,7,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,46,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see William and the photographs ?
<s> William [verb] them the box with the blocks .",William,the box with the blocks,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9629,DO,2,872,7,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,70,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's William and the pictures !
<s> William [verb] them the box with the blocks .",William,the box with the blocks,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9629,DO,3,872,7,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,17,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's William with the pictures !
<s> William [verb] them the box with the blocks .",William,the box with the blocks,them-i,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9631,DO,1,872,8,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,28,1,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Do you see Mark and the apple ?
<s> Mark [verb] it the box with the lights .",Mark,the box with the lights,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9631,DO,2,872,8,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,53,2,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Look it's Mark and the coffee !
<s> Mark [verb] it the box with the lights .",Mark,the box with the lights,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9631,DO,3,872,8,15,6,2.386294361119891,8.38629436111989,8.38629436111989,0.05,0,70,3,872,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_4,"Here's Mark with the coffee !
<s> Mark [verb] it the box with the lights .",Mark,the box with the lights,it,noun,inanimate,definite,pronoun,inanimate,definite,4,new,given
9633,DO,1,873,1,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,9,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Judy and the picture ?
<s> Judy [verb] it the toy that's in the basket .",Judy,the toy that's in the basket,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9633,DO,2,873,1,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,43,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Judy and the coffee !
<s> Judy [verb] it the toy that's in the basket .",Judy,the toy that's in the basket,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9633,DO,3,873,1,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,47,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's Judy with the picture !
<s> Judy [verb] it the toy that's in the basket .",Judy,the toy that's in the basket,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9635,DO,1,873,2,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,15,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Alex and the socks ?
<s> Alex [verb] them the toy that's in the box .",Alex,the toy that's in the box,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9635,DO,2,873,2,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,70,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Alex and the photographs !
<s> Alex [verb] them the toy that's in the box .",Alex,the toy that's in the box,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9635,DO,3,873,2,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,16,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's Alex with the socks !
<s> Alex [verb] them the toy that's in the box .",Alex,the toy that's in the box,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9637,DO,1,873,3,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,26,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see William and the candies ?
<s> William [verb] them the cup with a red top .",William,the cup with a red top,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9637,DO,2,873,3,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,29,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's William and the photographs !
<s> William [verb] them the cup with a red top .",William,the cup with a red top,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9637,DO,3,873,3,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,16,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's William with the socks !
<s> William [verb] them the cup with a red top .",William,the cup with a red top,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9639,DO,1,873,4,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,10,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Mark and the coffee ?
<s> Mark [verb] it the toy that's in the box .",Mark,the toy that's in the box,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9639,DO,2,873,4,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,58,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Mark and the picture !
<s> Mark [verb] it the toy that's in the box .",Mark,the toy that's in the box,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9639,DO,3,873,4,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,36,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's Mark with the picture !
<s> Mark [verb] it the toy that's in the box .",Mark,the toy that's in the box,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9641,DO,1,873,5,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,66,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Jenny and the apple ?
<s> Jenny [verb] it the pencil that's on the desk .",Jenny,the pencil that's on the desk,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9641,DO,2,873,5,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,70,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Jenny and the picture !
<s> Jenny [verb] it the pencil that's on the desk .",Jenny,the pencil that's on the desk,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9641,DO,3,873,5,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,70,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's Jenny with the picture !
<s> Jenny [verb] it the pencil that's on the desk .",Jenny,the pencil that's on the desk,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9643,DO,1,873,6,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,28,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Michael and the picture ?
<s> Michael [verb] it the ball that's on on top .",Michael,the ball that's on on top,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9643,DO,2,873,6,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,25,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Michael and the paper !
<s> Michael [verb] it the ball that's on on top .",Michael,the ball that's on on top,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9643,DO,3,873,6,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,9,3,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Here's Michael with the paper !
<s> Michael [verb] it the ball that's on on top .",Michael,the ball that's on on top,it,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9645,DO,1,873,7,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,57,1,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Do you see Laura and the socks ?
<s> Laura [verb] them the pencil that's on the couch .",Laura,the pencil that's on the couch,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
9645,DO,2,873,7,15,6,2.6094379124341005,8.6094379124341,8.6094379124341,0.05,0,11,2,873,agent-1arg,agent-recipient,agent-1arg_recipient__nidpid_5,"Look it's Laura and the crayons !
<s> Laura [verb] them the pencil that's on the couch .",Laura,the pencil that's on the couch,them-i,noun,inanimate,definite,pronoun,inanimate,definite,5,new,given
